,datetime,open,high,low,close,volume,hold
615,2025-07-02 13:58:00,5084.0,5086.0,5082.0,5086.0,760,198694
616,2025-07-02 13:59:00,5086.0,5086.0,5084.0,5086.0,404,198513
617,2025-07-02 14:00:00,5084.0,5086.0,5082.0,5082.0,456,198463
618,2025-07-02 14:01:00,5084.0,5084.0,5082.0,5082.0,1386,198551
619,2025-07-02 14:02:00,5082.0,5084.0,5078.0,5084.0,917,198543
620,2025-07-02 14:03:00,5084.0,5084.0,5080.0,5080.0,458,198522
621,2025-07-02 14:04:00,5080.0,5082.0,5078.0,5080.0,651,198504
622,2025-07-02 14:05:00,5080.0,5080.0,5078.0,5080.0,605,198440
623,2025-07-02 14:06:00,5080.0,5084.0,5080.0,5084.0,988,198427
624,2025-07-02 14:07:00,5084.0,5084.0,5082.0,5084.0,360,198351
625,2025-07-02 14:08:00,5082.0,5084.0,5082.0,5084.0,191,198345
626,2025-07-02 14:09:00,5082.0,5084.0,5078.0,5078.0,948,198368
627,2025-07-02 14:10:00,5078.0,5082.0,5078.0,5080.0,864,198371
628,2025-07-02 14:11:00,5082.0,5084.0,5080.0,5084.0,441,198249
629,2025-07-02 14:12:00,5084.0,5084.0,5080.0,5080.0,483,198075
630,2025-07-02 14:13:00,5080.0,5082.0,5080.0,5080.0,155,198098
631,2025-07-02 14:14:00,5080.0,5082.0,5080.0,5080.0,89,198057
632,2025-07-02 14:15:00,5082.0,5082.0,5080.0,5080.0,120,198037
633,2025-07-02 14:16:00,5080.0,5082.0,5078.0,5078.0,411,197985
634,2025-07-02 14:17:00,5078.0,5080.0,5072.0,5072.0,1894,197354
635,2025-07-02 14:18:00,5072.0,5074.0,5070.0,5070.0,1901,197069
636,2025-07-02 14:19:00,5070.0,5072.0,5066.0,5066.0,2304,197051
637,2025-07-02 14:20:00,5066.0,5068.0,5062.0,5066.0,2125,197179
638,2025-07-02 14:21:00,5068.0,5072.0,5066.0,5070.0,1186,197012
639,2025-07-02 14:22:00,5070.0,5074.0,5070.0,5072.0,657,196915
640,2025-07-02 14:23:00,5072.0,5072.0,5070.0,5072.0,153,196943
641,2025-07-02 14:24:00,5072.0,5074.0,5070.0,5072.0,545,196958
642,2025-07-02 14:25:00,5074.0,5074.0,5072.0,5072.0,154,196950
643,2025-07-02 14:26:00,5072.0,5076.0,5072.0,5074.0,908,197016
644,2025-07-02 14:27:00,5072.0,5074.0,5072.0,5072.0,104,196997
645,2025-07-02 14:28:00,5074.0,5074.0,5072.0,5074.0,475,196965
646,2025-07-02 14:29:00,5074.0,5074.0,5072.0,5072.0,79,197002
647,2025-07-02 14:30:00,5072.0,5076.0,5072.0,5074.0,262,196973
648,2025-07-02 14:31:00,5074.0,5076.0,5074.0,5074.0,152,196951
649,2025-07-02 14:32:00,5074.0,5076.0,5074.0,5076.0,617,197027
650,2025-07-02 14:33:00,5076.0,5076.0,5072.0,5076.0,420,196952
651,2025-07-02 14:34:00,5076.0,5076.0,5074.0,5076.0,222,196842
652,2025-07-02 14:35:00,5074.0,5076.0,5072.0,5076.0,386,196684
653,2025-07-02 14:36:00,5076.0,5078.0,5074.0,5076.0,608,196637
654,2025-07-02 14:37:00,5076.0,5078.0,5074.0,5076.0,229,196595
655,2025-07-02 14:38:00,5076.0,5080.0,5076.0,5078.0,717,196524
656,2025-07-02 14:39:00,5078.0,5078.0,5076.0,5078.0,448,196540
657,2025-07-02 14:40:00,5078.0,5078.0,5076.0,5078.0,416,196493
658,2025-07-02 14:41:00,5076.0,5078.0,5076.0,5076.0,145,196475
659,2025-07-02 14:42:00,5076.0,5078.0,5076.0,5076.0,149,196502
660,2025-07-02 14:43:00,5076.0,5078.0,5074.0,5076.0,808,196627
661,2025-07-02 14:44:00,5076.0,5078.0,5074.0,5074.0,206,196668
662,2025-07-02 14:45:00,5076.0,5076.0,5074.0,5076.0,211,196676
663,2025-07-02 14:46:00,5074.0,5076.0,5074.0,5074.0,903,196920
664,2025-07-02 14:47:00,5074.0,5076.0,5072.0,5074.0,914,196667
665,2025-07-02 14:48:00,5074.0,5076.0,5072.0,5074.0,454,196579
666,2025-07-02 14:49:00,5072.0,5076.0,5072.0,5072.0,436,196477
667,2025-07-02 14:50:00,5072.0,5076.0,5072.0,5074.0,288,196444
668,2025-07-02 14:51:00,5074.0,5076.0,5074.0,5076.0,332,196498
669,2025-07-02 14:52:00,5074.0,5074.0,5072.0,5072.0,302,196500
670,2025-07-02 14:53:00,5072.0,5074.0,5072.0,5074.0,332,196536
671,2025-07-02 14:54:00,5074.0,5074.0,5072.0,5072.0,182,196555
672,2025-07-02 14:55:00,5072.0,5076.0,5072.0,5076.0,800,196250
673,2025-07-02 14:56:00,5076.0,5076.0,5072.0,5072.0,465,196257
674,2025-07-02 14:57:00,5072.0,5074.0,5072.0,5074.0,212,196152
675,2025-07-02 14:58:00,5072.0,5074.0,5072.0,5072.0,286,196103
676,2025-07-02 14:59:00,5072.0,5074.0,5070.0,5072.0,1318,195638
677,2025-07-02 15:00:00,5072.0,5072.0,5070.0,5072.0,275,195464
678,2025-07-02 21:01:00,5072.0,5088.0,5072.0,5086.0,5692,195065
679,2025-07-02 21:02:00,5086.0,5086.0,5078.0,5080.0,3071,195440
680,2025-07-02 21:03:00,5082.0,5082.0,5076.0,5076.0,2057,195684
681,2025-07-02 21:04:00,5078.0,5080.0,5076.0,5078.0,1355,195612
682,2025-07-02 21:05:00,5078.0,5078.0,5076.0,5076.0,428,195710
683,2025-07-02 21:06:00,5076.0,5078.0,5072.0,5074.0,2236,196382
684,2025-07-02 21:07:00,5074.0,5074.0,5072.0,5074.0,1148,196381
685,2025-07-02 21:08:00,5074.0,5074.0,5066.0,5066.0,2894,197061
686,2025-07-02 21:09:00,5068.0,5068.0,5064.0,5064.0,2436,197134
687,2025-07-02 21:10:00,5064.0,5064.0,5062.0,5062.0,1569,197166
688,2025-07-02 21:11:00,5062.0,5066.0,5062.0,5064.0,2452,197510
689,2025-07-02 21:12:00,5062.0,5064.0,5060.0,5060.0,2930,197939
690,2025-07-02 21:13:00,5060.0,5066.0,5060.0,5064.0,1311,197957
691,2025-07-02 21:14:00,5064.0,5066.0,5062.0,5064.0,946,198029
692,2025-07-02 21:15:00,5064.0,5064.0,5062.0,5062.0,739,198164
693,2025-07-02 21:16:00,5062.0,5066.0,5062.0,5066.0,428,198229
694,2025-07-02 21:17:00,5066.0,5066.0,5064.0,5064.0,399,198144
695,2025-07-02 21:18:00,5064.0,5072.0,5064.0,5072.0,2203,197727
696,2025-07-02 21:19:00,5072.0,5072.0,5068.0,5070.0,976,197490
697,2025-07-02 21:20:00,5070.0,5074.0,5068.0,5074.0,1170,197604
698,2025-07-02 21:21:00,5074.0,5074.0,5072.0,5074.0,287,197642
699,2025-07-02 21:22:00,5074.0,5074.0,5072.0,5074.0,321,197668
700,2025-07-02 21:23:00,5072.0,5076.0,5070.0,5076.0,1336,197950
701,2025-07-02 21:24:00,5074.0,5076.0,5072.0,5074.0,602,197913
702,2025-07-02 21:25:00,5074.0,5076.0,5072.0,5074.0,386,197954
703,2025-07-02 21:26:00,5076.0,5076.0,5072.0,5072.0,858,198030
704,2025-07-02 21:27:00,5072.0,5074.0,5072.0,5074.0,190,198067
705,2025-07-02 21:28:00,5074.0,5074.0,5072.0,5074.0,101,198065
706,2025-07-02 21:29:00,5072.0,5074.0,5072.0,5072.0,219,198148
707,2025-07-02 21:30:00,5074.0,5074.0,5072.0,5072.0,356,198228
708,2025-07-02 21:31:00,5074.0,5074.0,5070.0,5072.0,418,198277
709,2025-07-02 21:32:00,5072.0,5074.0,5068.0,5068.0,1146,198398
710,2025-07-02 21:33:00,5068.0,5072.0,5068.0,5072.0,339,198322
711,2025-07-02 21:34:00,5072.0,5072.0,5070.0,5070.0,234,198244
712,2025-07-02 21:35:00,5072.0,5072.0,5070.0,5072.0,70,198254
713,2025-07-02 21:36:00,5072.0,5074.0,5070.0,5074.0,679,198331
714,2025-07-02 21:37:00,5074.0,5076.0,5072.0,5076.0,374,198295
715,2025-07-02 21:38:00,5076.0,5076.0,5072.0,5074.0,500,198293
716,2025-07-02 21:39:00,5074.0,5076.0,5072.0,5072.0,555,198372
717,2025-07-02 21:40:00,5074.0,5076.0,5072.0,5074.0,953,198639
718,2025-07-02 21:41:00,5076.0,5078.0,5074.0,5078.0,1042,198491
719,2025-07-02 21:42:00,5078.0,5078.0,5076.0,5078.0,338,198602
720,2025-07-02 21:43:00,5078.0,5080.0,5076.0,5078.0,1088,198679
721,2025-07-02 21:44:00,5078.0,5080.0,5076.0,5078.0,399,198878
722,2025-07-02 21:45:00,5080.0,5080.0,5076.0,5078.0,563,199076
723,2025-07-02 21:46:00,5078.0,5080.0,5078.0,5078.0,622,199058
724,2025-07-02 21:47:00,5078.0,5080.0,5076.0,5080.0,684,199126
725,2025-07-02 21:48:00,5080.0,5080.0,5076.0,5078.0,279,199151
726,2025-07-02 21:49:00,5076.0,5080.0,5076.0,5078.0,345,199190
727,2025-07-02 21:50:00,5080.0,5080.0,5076.0,5078.0,569,199182
728,2025-07-02 21:51:00,5078.0,5080.0,5076.0,5078.0,446,199213
729,2025-07-02 21:52:00,5078.0,5080.0,5078.0,5080.0,527,199288
730,2025-07-02 21:53:00,5080.0,5080.0,5076.0,5080.0,562,199320
731,2025-07-02 21:54:00,5080.0,5080.0,5076.0,5076.0,228,199354
732,2025-07-02 21:55:00,5078.0,5078.0,5076.0,5078.0,79,199346
733,2025-07-02 21:56:00,5078.0,5080.0,5076.0,5080.0,608,199229
734,2025-07-02 21:57:00,5078.0,5080.0,5078.0,5078.0,317,199165
735,2025-07-02 21:58:00,5078.0,5080.0,5078.0,5078.0,481,199167
736,2025-07-02 21:59:00,5080.0,5080.0,5078.0,5080.0,714,199362
737,2025-07-02 22:00:00,5080.0,5080.0,5078.0,5078.0,148,199360
738,2025-07-02 22:01:00,5078.0,5080.0,5076.0,5078.0,889,199297
739,2025-07-02 22:02:00,5078.0,5078.0,5076.0,5078.0,89,199314
740,2025-07-02 22:03:00,5076.0,5078.0,5076.0,5078.0,65,199294
741,2025-07-02 22:04:00,5078.0,5080.0,5076.0,5080.0,929,199366
742,2025-07-02 22:05:00,5080.0,5080.0,5078.0,5080.0,93,199353
743,2025-07-02 22:06:00,5080.0,5080.0,5078.0,5078.0,387,199227
744,2025-07-02 22:07:00,5078.0,5080.0,5078.0,5080.0,918,199348
745,2025-07-02 22:08:00,5080.0,5080.0,5078.0,5080.0,60,199363
746,2025-07-02 22:09:00,5080.0,5080.0,5078.0,5078.0,808,199168
747,2025-07-02 22:10:00,5078.0,5080.0,5078.0,5080.0,137,199106
748,2025-07-02 22:11:00,5080.0,5080.0,5078.0,5078.0,77,199063
749,2025-07-02 22:12:00,5080.0,5082.0,5078.0,5082.0,1093,198815
750,2025-07-02 22:13:00,5082.0,5088.0,5082.0,5088.0,2160,198680
751,2025-07-02 22:14:00,5088.0,5088.0,5084.0,5088.0,1451,198719
752,2025-07-02 22:15:00,5088.0,5088.0,5086.0,5086.0,574,198651
753,2025-07-02 22:16:00,5088.0,5088.0,5086.0,5088.0,1287,198973
754,2025-07-02 22:17:00,5088.0,5098.0,5088.0,5098.0,4542,198156
755,2025-07-02 22:18:00,5098.0,5098.0,5092.0,5094.0,1195,198053
756,2025-07-02 22:19:00,5094.0,5094.0,5088.0,5090.0,1685,198353
757,2025-07-02 22:20:00,5088.0,5090.0,5088.0,5088.0,362,198326
758,2025-07-02 22:21:00,5088.0,5094.0,5088.0,5094.0,1798,197874
759,2025-07-02 22:22:00,5094.0,5094.0,5092.0,5092.0,366,197846
760,2025-07-02 22:23:00,5094.0,5094.0,5092.0,5092.0,278,197828
761,2025-07-02 22:24:00,5092.0,5094.0,5092.0,5092.0,279,197764
762,2025-07-02 22:25:00,5092.0,5094.0,5090.0,5090.0,1315,197638
763,2025-07-02 22:26:00,5090.0,5092.0,5090.0,5090.0,744,197351
764,2025-07-02 22:27:00,5092.0,5092.0,5090.0,5092.0,238,197311
765,2025-07-02 22:28:00,5092.0,5094.0,5090.0,5092.0,389,197134
766,2025-07-02 22:29:00,5094.0,5094.0,5092.0,5094.0,620,196863
767,2025-07-02 22:30:00,5092.0,5094.0,5092.0,5094.0,250,196782
768,2025-07-02 22:31:00,5094.0,5094.0,5090.0,5092.0,1007,196623
769,2025-07-02 22:32:00,5092.0,5092.0,5088.0,5090.0,1035,196618
770,2025-07-02 22:33:00,5090.0,5092.0,5090.0,5090.0,106,196605
771,2025-07-02 22:34:00,5092.0,5094.0,5090.0,5092.0,833,196377
772,2025-07-02 22:35:00,5092.0,5092.0,5090.0,5090.0,205,196308
773,2025-07-02 22:36:00,5090.0,5092.0,5090.0,5092.0,232,196275
774,2025-07-02 22:37:00,5092.0,5092.0,5090.0,5090.0,177,196230
775,2025-07-02 22:38:00,5090.0,5092.0,5088.0,5088.0,697,196241
776,2025-07-02 22:39:00,5088.0,5090.0,5086.0,5086.0,1134,196039
777,2025-07-02 22:40:00,5086.0,5088.0,5084.0,5086.0,482,195848
778,2025-07-02 22:41:00,5086.0,5088.0,5084.0,5086.0,617,195702
779,2025-07-02 22:42:00,5086.0,5086.0,5084.0,5086.0,757,195788
780,2025-07-02 22:43:00,5086.0,5088.0,5084.0,5084.0,273,195741
781,2025-07-02 22:44:00,5084.0,5086.0,5084.0,5084.0,362,195638
782,2025-07-02 22:45:00,5084.0,5086.0,5084.0,5086.0,569,195645
783,2025-07-02 22:46:00,5088.0,5088.0,5084.0,5086.0,477,195605
784,2025-07-02 22:47:00,5084.0,5086.0,5084.0,5084.0,109,195614
785,2025-07-02 22:48:00,5086.0,5088.0,5084.0,5086.0,355,195676
786,2025-07-02 22:49:00,5086.0,5088.0,5084.0,5086.0,461,195837
787,2025-07-02 22:50:00,5086.0,5086.0,5084.0,5084.0,71,195826
788,2025-07-02 22:51:00,5084.0,5086.0,5082.0,5084.0,868,195685
789,2025-07-02 22:52:00,5084.0,5084.0,5082.0,5084.0,138,195628
790,2025-07-02 22:53:00,5084.0,5084.0,5082.0,5082.0,135,195578
791,2025-07-02 22:54:00,5082.0,5088.0,5082.0,5086.0,936,195204
792,2025-07-02 22:55:00,5086.0,5088.0,5086.0,5086.0,118,195223
793,2025-07-02 22:56:00,5086.0,5088.0,5084.0,5086.0,500,194996
794,2025-07-02 22:57:00,5086.0,5086.0,5082.0,5084.0,804,195003
795,2025-07-02 22:58:00,5084.0,5086.0,5084.0,5084.0,211,194871
796,2025-07-02 22:59:00,5084.0,5086.0,5084.0,5086.0,431,194719
797,2025-07-02 23:00:00,5086.0,5088.0,5084.0,5088.0,867,194065
798,2025-07-03 09:01:00,5088.0,5096.0,5086.0,5086.0,2546,193855
799,2025-07-03 09:02:00,5086.0,5086.0,5082.0,5082.0,1306,193700
800,2025-07-03 09:03:00,5082.0,5084.0,5082.0,5082.0,1066,193426
801,2025-07-03 09:04:00,5082.0,5088.0,5082.0,5088.0,902,193343
802,2025-07-03 09:05:00,5088.0,5088.0,5086.0,5086.0,714,193476
803,2025-07-03 09:06:00,5086.0,5088.0,5084.0,5086.0,533,193347
804,2025-07-03 09:07:00,5088.0,5088.0,5084.0,5084.0,508,193238
805,2025-07-03 09:08:00,5084.0,5086.0,5084.0,5084.0,325,193075
806,2025-07-03 09:09:00,5084.0,5084.0,5080.0,5082.0,1405,192909
807,2025-07-03 09:10:00,5082.0,5084.0,5082.0,5082.0,919,192716
808,2025-07-03 09:11:00,5084.0,5084.0,5080.0,5080.0,458,192633
809,2025-07-03 09:12:00,5082.0,5082.0,5080.0,5082.0,400,192522
810,2025-07-03 09:13:00,5080.0,5082.0,5078.0,5078.0,1109,192384
811,2025-07-03 09:14:00,5078.0,5082.0,5078.0,5078.0,769,192504
812,2025-07-03 09:15:00,5078.0,5080.0,5078.0,5078.0,240,192538
813,2025-07-03 09:16:00,5080.0,5082.0,5078.0,5082.0,710,192633
814,2025-07-03 09:17:00,5082.0,5082.0,5080.0,5082.0,95,192663
815,2025-07-03 09:18:00,5082.0,5082.0,5080.0,5080.0,161,192660
816,2025-07-03 09:19:00,5082.0,5082.0,5080.0,5082.0,128,192609
817,2025-07-03 09:20:00,5080.0,5084.0,5080.0,5084.0,674,192594
818,2025-07-03 09:21:00,5084.0,5084.0,5080.0,5082.0,801,192565
819,2025-07-03 09:22:00,5082.0,5082.0,5078.0,5080.0,914,192543
820,2025-07-03 09:23:00,5080.0,5080.0,5078.0,5078.0,341,192439
821,2025-07-03 09:24:00,5078.0,5080.0,5074.0,5074.0,1405,192486
822,2025-07-03 09:25:00,5074.0,5078.0,5074.0,5074.0,553,192332
823,2025-07-03 09:26:00,5074.0,5076.0,5074.0,5074.0,611,192265
824,2025-07-03 09:27:00,5074.0,5076.0,5074.0,5076.0,228,192240
825,2025-07-03 09:28:00,5076.0,5076.0,5074.0,5074.0,540,192277
826,2025-07-03 09:29:00,5076.0,5078.0,5074.0,5076.0,476,192377
827,2025-07-03 09:30:00,5076.0,5078.0,5074.0,5076.0,336,192414
828,2025-07-03 09:31:00,5076.0,5078.0,5074.0,5074.0,246,192414
829,2025-07-03 09:32:00,5074.0,5078.0,5074.0,5076.0,714,192478
830,2025-07-03 09:33:00,5074.0,5076.0,5074.0,5074.0,160,192483
831,2025-07-03 09:34:00,5074.0,5076.0,5072.0,5074.0,1451,192237
832,2025-07-03 09:35:00,5072.0,5074.0,5072.0,5074.0,242,192270
833,2025-07-03 09:36:00,5074.0,5076.0,5072.0,5074.0,473,192083
834,2025-07-03 09:37:00,5072.0,5076.0,5072.0,5076.0,165,192078
835,2025-07-03 09:38:00,5076.0,5076.0,5074.0,5074.0,781,192042
836,2025-07-03 09:39:00,5074.0,5076.0,5072.0,5076.0,586,192049
837,2025-07-03 09:40:00,5076.0,5076.0,5074.0,5076.0,98,192013
838,2025-07-03 09:41:00,5074.0,5076.0,5072.0,5072.0,210,192017
839,2025-07-03 09:42:00,5072.0,5074.0,5072.0,5074.0,588,191972
840,2025-07-03 09:43:00,5074.0,5074.0,5070.0,5070.0,1531,192179
841,2025-07-03 09:44:00,5070.0,5072.0,5070.0,5070.0,179,192186
842,2025-07-03 09:45:00,5070.0,5076.0,5070.0,5076.0,642,192047
843,2025-07-03 09:46:00,5076.0,5076.0,5072.0,5076.0,552,192073
844,2025-07-03 09:47:00,5076.0,5078.0,5074.0,5076.0,1149,191920
845,2025-07-03 09:48:00,5076.0,5080.0,5076.0,5080.0,657,192035
846,2025-07-03 09:49:00,5078.0,5080.0,5078.0,5080.0,106,192092
847,2025-07-03 09:50:00,5080.0,5080.0,5078.0,5080.0,671,191953
848,2025-07-03 09:51:00,5080.0,5082.0,5080.0,5080.0,603,192046
849,2025-07-03 09:52:00,5080.0,5082.0,5078.0,5080.0,380,192165
850,2025-07-03 09:53:00,5080.0,5080.0,5076.0,5076.0,5,192464
851,2025-07-03 09:54:00,5076.0,5078.0,5076.0,5078.0,102,192508
852,2025-07-03 09:55:00,5078.0,5078.0,5076.0,5078.0,266,192455
853,2025-07-03 09:56:00,5078.0,5078.0,5072.0,5074.0,601,192352
854,2025-07-03 09:57:00,5074.0,5074.0,5072.0,5072.0,192,192352
855,2025-07-03 09:58:00,5072.0,5074.0,5070.0,5072.0,1076,192465
856,2025-07-03 09:59:00,5072.0,5074.0,5072.0,5072.0,143,192437
857,2025-07-03 10:00:00,5072.0,5076.0,5072.0,5076.0,560,192387
858,2025-07-03 10:01:00,5072.0,5074.0,5072.0,5074.0,383,192437
859,2025-07-03 10:02:00,5074.0,5078.0,5072.0,5076.0,319,192471
860,2025-07-03 10:03:00,5078.0,5078.0,5076.0,5078.0,109,192426
861,2025-07-03 10:04:00,5076.0,5078.0,5076.0,5078.0,437,192459
862,2025-07-03 10:05:00,5078.0,5078.0,5076.0,5078.0,321,192509
863,2025-07-03 10:06:00,5078.0,5078.0,5076.0,5078.0,76,192490
864,2025-07-03 10:07:00,5078.0,5078.0,5076.0,5076.0,162,192472
865,2025-07-03 10:08:00,5076.0,5076.0,5074.0,5076.0,257,192604
866,2025-07-03 10:09:00,5076.0,5076.0,5074.0,5074.0,61,192622
867,2025-07-03 10:10:00,5074.0,5078.0,5074.0,5078.0,502,192521
868,2025-07-03 10:11:00,5078.0,5078.0,5074.0,5076.0,334,192534
869,2025-07-03 10:12:00,5076.0,5078.0,5074.0,5076.0,174,192505
870,2025-07-03 10:13:00,5076.0,5076.0,5074.0,5076.0,90,192507
871,2025-07-03 10:14:00,5076.0,5076.0,5074.0,5076.0,135,192518
872,2025-07-03 10:15:00,5076.0,5078.0,5074.0,5076.0,200,192482
873,2025-07-03 10:31:00,5074.0,5078.0,5074.0,5078.0,233,192383
874,2025-07-03 10:32:00,5078.0,5080.0,5076.0,5078.0,339,192346
875,2025-07-03 10:33:00,5078.0,5078.0,5076.0,5076.0,80,192335
876,2025-07-03 10:34:00,5078.0,5078.0,5076.0,5076.0,118,192332
877,2025-07-03 10:35:00,5076.0,5078.0,5076.0,5078.0,78,192334
878,2025-07-03 10:36:00,5076.0,5078.0,5074.0,5078.0,535,192262
879,2025-07-03 10:37:00,5078.0,5080.0,5076.0,5078.0,236,192244
880,2025-07-03 10:38:00,5080.0,5080.0,5078.0,5078.0,340,192274
881,2025-07-03 10:39:00,5078.0,5078.0,5076.0,5076.0,340,192347
882,2025-07-03 10:40:00,5076.0,5078.0,5076.0,5078.0,53,192332
883,2025-07-03 10:41:00,5078.0,5078.0,5076.0,5076.0,233,192267
884,2025-07-03 10:42:00,5076.0,5078.0,5074.0,5074.0,214,192315
885,2025-07-03 10:43:00,5074.0,5078.0,5074.0,5076.0,200,192233
886,2025-07-03 10:44:00,5076.0,5078.0,5076.0,5076.0,73,192221
887,2025-07-03 10:45:00,5076.0,5078.0,5076.0,5076.0,72,192212
888,2025-07-03 10:46:00,5076.0,5080.0,5076.0,5078.0,451,192267
889,2025-07-03 10:47:00,5078.0,5078.0,5076.0,5076.0,368,192381
890,2025-07-03 10:48:00,5076.0,5078.0,5076.0,5078.0,61,192407
891,2025-07-03 10:49:00,5078.0,5078.0,5076.0,5076.0,50,192395
892,2025-07-03 10:50:00,5076.0,5078.0,5076.0,5078.0,131,192414
893,2025-07-03 10:51:00,5078.0,5078.0,5076.0,5078.0,67,192428
894,2025-07-03 10:52:00,5078.0,5078.0,5074.0,5074.0,196,192463
895,2025-07-03 10:53:00,5074.0,5076.0,5072.0,5072.0,668,192657
896,2025-07-03 10:54:00,5074.0,5074.0,5072.0,5074.0,704,193011
897,2025-07-03 10:55:00,5074.0,5074.0,5072.0,5072.0,276,193043
898,2025-07-03 10:56:00,5072.0,5074.0,5072.0,5072.0,109,193008
899,2025-07-03 10:57:00,5072.0,5076.0,5072.0,5074.0,524,193039
900,2025-07-03 10:58:00,5074.0,5076.0,5074.0,5076.0,48,193063
901,2025-07-03 10:59:00,5076.0,5076.0,5072.0,5072.0,176,193077
902,2025-07-03 11:00:00,5072.0,5074.0,5072.0,5074.0,161,193123
903,2025-07-03 11:01:00,5072.0,5076.0,5072.0,5076.0,350,192972
904,2025-07-03 11:02:00,5076.0,5076.0,5074.0,5074.0,33,192977
905,2025-07-03 11:03:00,5074.0,5078.0,5074.0,5078.0,308,193058
906,2025-07-03 11:04:00,5078.0,5078.0,5076.0,5076.0,37,193069
907,2025-07-03 11:05:00,5078.0,5080.0,5076.0,5080.0,297,193125
908,2025-07-03 11:06:00,5080.0,5080.0,5076.0,5078.0,847,193313
909,2025-07-03 11:07:00,5078.0,5078.0,5074.0,5074.0,280,193408
910,2025-07-03 11:08:00,5074.0,5078.0,5074.0,5076.0,214,193546
911,2025-07-03 11:09:00,5076.0,5078.0,5074.0,5078.0,355,193567
912,2025-07-03 11:10:00,5078.0,5078.0,5076.0,5078.0,68,193547
913,2025-07-03 11:11:00,5078.0,5078.0,5076.0,5076.0,42,193555
914,2025-07-03 11:12:00,5076.0,5080.0,5076.0,5080.0,301,193503
915,2025-07-03 11:13:00,5080.0,5080.0,5076.0,5080.0,409,193354
916,2025-07-03 11:14:00,5080.0,5080.0,5078.0,5078.0,111,193345
917,2025-07-03 11:15:00,5078.0,5080.0,5078.0,5080.0,564,193501
918,2025-07-03 11:16:00,5080.0,5082.0,5078.0,5078.0,564,193512
919,2025-07-03 11:17:00,5078.0,5080.0,5076.0,5078.0,528,193426
920,2025-07-03 11:18:00,5078.0,5078.0,5076.0,5076.0,338,193450
921,2025-07-03 11:19:00,5076.0,5078.0,5076.0,5076.0,181,193444
922,2025-07-03 11:20:00,5076.0,5078.0,5076.0,5076.0,453,193260
923,2025-07-03 11:21:00,5076.0,5078.0,5076.0,5076.0,143,193318
924,2025-07-03 11:22:00,5076.0,5080.0,5076.0,5080.0,320,193307
925,2025-07-03 11:23:00,5080.0,5080.0,5078.0,5080.0,213,193237
926,2025-07-03 11:24:00,5078.0,5080.0,5078.0,5078.0,116,193232
927,2025-07-03 11:25:00,5080.0,5082.0,5080.0,5082.0,467,193244
928,2025-07-03 11:26:00,5082.0,5086.0,5080.0,5086.0,921,192936
929,2025-07-03 11:27:00,5088.0,5090.0,5086.0,5088.0,1978,192864
930,2025-07-03 11:28:00,5086.0,5088.0,5086.0,5088.0,447,192777
931,2025-07-03 11:29:00,5088.0,5088.0,5084.0,5084.0,623,192781
932,2025-07-03 11:30:00,5086.0,5086.0,5084.0,5084.0,348,192669
933,2025-07-03 13:31:00,5084.0,5090.0,5084.0,5090.0,1056,192403
934,2025-07-03 13:32:00,5090.0,5090.0,5088.0,5090.0,702,192417
935,2025-07-03 13:33:00,5090.0,5090.0,5086.0,5086.0,522,192497
936,2025-07-03 13:34:00,5086.0,5092.0,5086.0,5092.0,1568,192664
937,2025-07-03 13:35:00,5092.0,5096.0,5090.0,5096.0,1465,192474
938,2025-07-03 13:36:00,5094.0,5096.0,5092.0,5096.0,1632,192415
939,2025-07-03 13:37:00,5096.0,5102.0,5096.0,5102.0,3230,191869
940,2025-07-03 13:38:00,5102.0,5108.0,5102.0,5106.0,3338,191719
941,2025-07-03 13:39:00,5106.0,5108.0,5104.0,5106.0,2066,191330
942,2025-07-03 13:40:00,5104.0,5110.0,5104.0,5110.0,3026,191034
943,2025-07-03 13:41:00,5108.0,5112.0,5108.0,5110.0,2714,190801
944,2025-07-03 13:42:00,5110.0,5118.0,5110.0,5114.0,5052,190324
945,2025-07-03 13:43:00,5114.0,5118.0,5112.0,5114.0,2754,190355
946,2025-07-03 13:44:00,5114.0,5114.0,5108.0,5108.0,834,190354
947,2025-07-03 13:45:00,5108.0,5110.0,5106.0,5106.0,1873,190151
948,2025-07-03 13:46:00,5106.0,5110.0,5106.0,5108.0,1276,190155
949,2025-07-03 13:47:00,5108.0,5110.0,5108.0,5108.0,422,190075
950,2025-07-03 13:48:00,5108.0,5110.0,5106.0,5108.0,1230,190170
951,2025-07-03 13:49:00,5108.0,5110.0,5104.0,5104.0,1146,190254
952,2025-07-03 13:50:00,5106.0,5108.0,5104.0,5106.0,499,190240
953,2025-07-03 13:51:00,5106.0,5108.0,5106.0,5106.0,680,190097
954,2025-07-03 13:52:00,5108.0,5108.0,5104.0,5104.0,905,190306
955,2025-07-03 13:53:00,5106.0,5108.0,5106.0,5108.0,356,190296
956,2025-07-03 13:54:00,5108.0,5108.0,5106.0,5106.0,331,190184
957,2025-07-03 13:55:00,5106.0,5106.0,5102.0,5102.0,1166,190211
958,2025-07-03 13:56:00,5102.0,5104.0,5098.0,5102.0,1995,190127
959,2025-07-03 13:57:00,5100.0,5102.0,5100.0,5102.0,1023,189989
960,2025-07-03 13:58:00,5102.0,5104.0,5102.0,5104.0,267,189970
961,2025-07-03 13:59:00,5104.0,5106.0,5102.0,5102.0,1011,190051
